station,date,tmax_c,tmin_c
Kew Gardens,2020-11-03,11.1,4.6
Kew Gardens,2020-11-04,12.5,-0.5
Kew Gardens,2020-11-05,10.7,0.2
Kew Gardens,2020-11-06,12.3,0.0
Kew Gardens,2020-11-07,15.3,2.9
Kew Gardens,2020-11-08,15.7,8.0
Kew Gardens,2020-11-09,17.0,9.3
Kew Gardens,2020-11-10,16.1,7.9
Kew Gardens,2020-11-11,13.4,5.4
Kew Gardens,2020-11-12,14.0,8.9
Kew Gardens,2020-11-13,13.2,7.5
Kew Gardens,2020-11-14,14.6,8.1
Kew Gardens,2020-11-15,14.0,7.2
Kew Gardens,2020-11-16,12.5,7.0
Kew Gardens,2020-11-17,14.6,11.5
Kew Gardens,2020-11-18,16.4,8.7
Kew Gardens,2020-11-19,10.4,3.7
Kew Gardens,2020-11-20,10.4,-0.5
Kew Gardens,2020-11-21,12.3,10.0
Kew Gardens,2020-11-22,11.9,5.0
Kew Gardens,2020-11-23,10.8,0.8
Kew Gardens,2020-11-24,12.7,4.5
Kew Gardens,2020-11-25,13.7,7.2
Kew Gardens,2020-11-26,9.5,1.7
Kew Gardens,2020-11-27,6.5,-2.8
Kew Gardens,2020-11-28,10.2,5.8
Kew Gardens,2020-11-29,9.9,7.1
Kew Gardens,2020-11-30,10.6,4.6
Kew Gardens,2020-12-01,10.3,1.2
Kew Gardens,2020-12-02,6.8,1.1
Kew Gardens,2020-12-03,7.1,1.7
Kew Gardens,2020-12-04,5.8,2.3
Kew Gardens,2020-12-05,8.6,2.5
Kew Gardens,2020-12-06,6.0,0.8
Kew Gardens,2020-12-07,3.1,-0.1
Kew Gardens,2020-12-08,5.3,-0.3
Kew Gardens,2020-12-09,6.8,2.1
Kew Gardens,2020-12-10,7.6,4.5
Kew Gardens,2020-12-11,11.3,5.4
Kew Gardens,2020-12-12,9.7,3.4
Kew Gardens,2020-12-13,11.8,-0.1
Kew Gardens,2020-12-14,12.7,8.4
Kew Gardens,2020-12-15,11.8,5.3
Kew Gardens,2020-12-16,10.7,5.4
Kew Gardens,2020-12-17,12.1,5.5
Kew Gardens,2020-12-18,12.2,10.2
Kew Gardens,2020-12-19,12.7,7.7
Kew Gardens,2020-12-20,11.2,4.1
Kew Gardens,2020-12-21,13.9,3.5
Kew Gardens,2020-12-22,14.0,9.6
Kew Gardens,2020-12-23,14.0,7.8
Kew Gardens,2020-12-24,8.6,3.0
Kew Gardens,2020-12-25,4.5,-0.3
Kew Gardens,2020-12-26,10.8,-1.2
Kew Gardens,2020-12-27,10.8,-0.2
Kew Gardens,2020-12-28,3.5,-2.1
Kew Gardens,2020-12-29,4.6,1.2
Kew Gardens,2020-12-30,5.3,-2.1
Kew Gardens,2020-12-31,1.5,-3.4
Kew Gardens,2021-01-01,4.0,-0.6
Kew Gardens,2021-01-02,5.6,1.6
Kew Gardens,2021-01-03,6.2,0.9
Kew Gardens,2021-01-13,9.8,-0.2
Kew Gardens,2021-01-14,9.9,2.8
Kew Gardens,2021-01-15,3.9,-2.1
Kew Gardens,2021-01-16,8.8,-2.0
Kew Gardens,2021-01-17,8.0,1.5
Kew Gardens,2021-01-18,8.4,-0.4
Kew Gardens,2021-01-19,12.2,8.3
Kew Gardens,2021-01-20,10.6,9.1
Kew Gardens,2021-01-21,10.1,3.8
Kew Gardens,2021-01-22,8.9,-2.0
Kew Gardens,2021-01-23,5.1,-1.8
Kew Gardens,2021-01-24,1.5,-3.9
Kew Gardens,2021-01-25,5.6,-3.8
Kew Gardens,2021-01-26,5.8,-3.2
Kew Gardens,2021-01-27,9.7,5.8
Kew Gardens,2021-01-28,13.5,8.2
Kew Gardens,2021-01-29,11.4,7.6
Kew Gardens,2021-01-30,8.0,5.2
Kew Gardens,2021-01-31,4.4,1.2
Kew Gardens,2021-02-01,4.6,3.3
Kew Gardens,2021-02-02,13.6,3.6
Kew Gardens,2021-02-03,11.0,4.3
Kew Gardens,2021-02-04,9.3,0.4
Kew Gardens,2021-02-05,11.7,4.5
Kew Gardens,2021-02-06,8.6,4.1
Kew Gardens,2021-02-07,5.9,0.1
Kew Gardens,2021-02-08,0.3,-1.7
Kew Gardens,2021-02-09,0.5,-1.0
Kew Gardens,2021-02-10,2.8,-1.2
Kew Gardens,2021-02-11,1.8,-2.6
Kew Gardens,2021-02-12,2.2,-1.2
Kew Gardens,2021-02-13,2.1,-3.9
Kew Gardens,2021-02-14,4.4,0.8
Kew Gardens,2021-02-15,13.9,3.8
Kew Gardens,2021-02-16,11.0,7.7
Kew Gardens,2021-02-17,12.0,6.0
Kew Gardens,2021-02-18,11.2,5.3
Kew Gardens,2021-02-19,11.3,3.4
Kew Gardens,2021-02-20,15.0,11.0
Kew Gardens,2021-02-21,14.9,8.6
Kew Gardens,2021-02-22,11.2,5.8
Kew Gardens,2021-02-23,14.5,3.7
Kew Gardens,2021-02-24,16.3,10.7
Kew Gardens,2021-02-25,12.8,4.3
Kew Gardens,2021-02-26,13.0,-0.9
Kew Gardens,2021-02-27,14.0,-1.1
Kew Gardens,2021-02-28,9.7,0.4
Kew Gardens,2021-03-01,10.7,4.0
Kew Gardens,2021-03-02,9.0,4.0
Kew Gardens,2021-03-03,8.6,3.2
Kew Gardens,2021-03-04,6.9,4.1
Kew Gardens,2021-03-05,6.8,2.0
Kew Gardens,2021-03-06,6.4,-0.3
Kew Gardens,2021-03-07,7.2,-0.9
Kew Gardens,2021-03-08,10.9,-2.1
Kew Gardens,2021-03-09,14.0,-0.3
Kew Gardens,2021-03-10,10.0,5.8
Kew Gardens,2021-03-11,12.6,6.0
Kew Gardens,2021-03-12,7.9,4.3
Kew Gardens,2021-03-13,,
Kew Gardens,2021-03-14,10.6,7.6
Kew Gardens,2021-03-15,12.2,7.3
Kew Gardens,2021-03-16,14.4,6.8
Kew Gardens,2021-03-17,10.3,3.3
Kew Gardens,2021-03-18,9.5,3.6
Kew Gardens,2021-03-19,11.4,6.2
Kew Gardens,2021-03-20,10.8,2.1
Kew Gardens,2021-03-21,12.2,5.2
Kew Gardens,2021-03-22,14.9,2.2
Kew Gardens,2021-03-23,13.8,1.1
Kew Gardens,2021-03-24,13.7,0.1
Kew Gardens,2021-03-25,13.5,1.4
Kew Gardens,2021-03-26,12.7,4.4
Kew Gardens,2021-03-27,12.7,2.9
Kew Gardens,2021-03-28,12.6,8.5
Kew Gardens,2021-03-29,20.2,8.0
Kew Gardens,2021-03-30,24.5,1.6
Kew Gardens,2021-03-31,20.2,5.2
Kew Gardens,2021-04-01,14.7,7.1
Kew Gardens,2021-04-02,10.8,5.3
Kew Gardens,2021-04-03,10.0,5.4
Kew Gardens,2021-04-04,15.7,1.2
Kew Gardens,2021-04-05,10.3,3.5
Kew Gardens,2021-04-06,8.1,-1.2
Kew Gardens,2021-04-07,6.8,-2.4
Kew Gardens,2021-04-08,13.1,1.7
Kew Gardens,2021-04-09,14.5,4.1
Kew Gardens,2021-04-10,8.3,5.8
Kew Gardens,2021-04-11,9.3,0.9
Kew Gardens,2021-04-12,10.9,-2.2
Kew Gardens,2021-04-13,13.1,-2.7
Kew Gardens,2021-04-14,12.1,0.6
Kew Gardens,2021-04-15,10.4,1.5
Kew Gardens,2021-04-16,11.6,-0.6
Kew Gardens,2021-04-17,13.7,-2.0
Kew Gardens,2021-04-18,15.6,-1.2
Kew Gardens,2021-04-19,17.4,0.8
Kew Gardens,2021-04-20,18.2,2.1
Kew Gardens,2021-04-21,14.0,4.6
Kew Gardens,2021-04-22,14.2,1.7
Kew Gardens,2021-04-23,16.7,1.0
Kew Gardens,2021-04-24,17.0,1.5
Kew Gardens,2021-04-25,13.8,4.9
Kew Gardens,2021-04-26,14.1,4.9
Kew Gardens,2021-04-27,16.6,-0.5
Kew Gardens,2021-04-28,12.8,6.0
Kew Gardens,2021-04-29,11.9,4.0
Kew Gardens,2021-04-30,12.9,1.7
Kew Gardens,2021-05-01,13.1,0.4
Kew Gardens,2021-05-02,15.0,1.4
Kew Gardens,2021-05-03,13.7,3.0
Kew Gardens,2021-05-04,14.6,7.1
Kew Gardens,2021-05-05,14.0,3.3
Kew Gardens,2021-05-06,12.8,0.1
Kew Gardens,2021-05-07,15.0,2.4
Kew Gardens,2021-05-08,16.4,6.6
Kew Gardens,2021-05-09,20.1,12.0
Kew Gardens,2021-05-10,16.9,9.8
Kew Gardens,2021-05-11,17.9,4.7
Kew Gardens,2021-05-12,17.3,8.3
Kew Gardens,2021-05-13,14.4,9.1
Kew Gardens,2021-05-14,12.9,8.0
Kew Gardens,2021-05-15,15.1,8.1
Kew Gardens,2021-05-16,15.0,6.0
Kew Gardens,2021-05-17,15.9,9.6
Kew Gardens,2021-05-18,16.4,4.9
Kew Gardens,2021-05-19,18.2,8.6
Kew Gardens,2021-05-20,14.6,4.4
Kew Gardens,2021-05-21,13.2,10.4
Kew Gardens,2021-05-22,15.9,7.9
Kew Gardens,2021-05-23,13.2,3.2
Kew Gardens,2021-05-24,14.7,5.5
Kew Gardens,2021-05-25,13.8,6.5
Kew Gardens,2021-05-26,17.7,6.0
Kew Gardens,2021-05-27,20.7,8.7
Kew Gardens,2021-05-28,20.0,8.4
Kew Gardens,2021-05-29,21.7,12.0
Kew Gardens,2021-05-30,21.2,7.8
Kew Gardens,2021-05-31,23.9,7.9
Kew Gardens,2021-06-01,25.7,10.8
Kew Gardens,2021-06-02,27.9,11.7
Kew Gardens,2021-06-03,24.5,17.2
Kew Gardens,2021-06-04,18.2,11.1
Kew Gardens,2021-06-05,23.7,11.0
Kew Gardens,2021-06-06,22.9,11.5
Kew Gardens,2021-06-07,23.8,12.4
Kew Gardens,2021-06-08,24.5,11.0
Kew Gardens,2021-06-09,25.9,9.8
Kew Gardens,2021-06-10,24.4,14.5
Kew Gardens,2021-06-11,24.9,16.6
Kew Gardens,2021-06-12,24.8,14.0
Kew Gardens,2021-06-13,27.6,12.9
Kew Gardens,2021-06-14,28.2,12.4
Kew Gardens,2021-06-15,25.8,15.0
Kew Gardens,2021-06-16,28.4,13.0
Kew Gardens,2021-06-17,21.9,17.3
Kew Gardens,2021-06-18,17.3,12.7
Kew Gardens,2021-06-19,16.3,12.1
Kew Gardens,2021-06-20,19.0,12.7
Kew Gardens,2021-06-21,15.0,12.0
Kew Gardens,2021-06-22,17.2,11.7
Kew Gardens,2021-06-23,21.7,6.7
Kew Gardens,2021-06-24,20.8,7.8
Kew Gardens,2021-06-25,22.6,13.4
Kew Gardens,2021-06-26,22.6,13.9
Kew Gardens,2021-06-27,20.6,15.5
Kew Gardens,2021-06-28,20.6,15.4
Kew Gardens,2021-06-29,18.8,14.5
Kew Gardens,2021-06-30,18.0,13.0
Kew Gardens,2021-07-01,21.9,11.8
Kew Gardens,2021-07-02,23.9,14.4
Kew Gardens,2021-07-03,21.8,15.9
Kew Gardens,2021-07-04,22.1,15.1
Kew Gardens,2021-07-05,21.1,13.7
Kew Gardens,2021-07-06,19.8,13.3
Kew Gardens,2021-07-07,21.4,12.4
Kew Gardens,2021-07-08,21.7,12.5
Kew Gardens,2021-07-09,23.6,14.1
Kew Gardens,2021-07-10,18.4,13.4
Kew Gardens,2021-07-11,22.0,10.6
Kew Gardens,2021-07-12,21.7,14.0
Kew Gardens,2021-07-13,22.8,15.0
Kew Gardens,2021-07-14,25.2,12.9
Kew Gardens,2021-07-15,21.3,12.6
Kew Gardens,2021-07-16,25.9,10.1
Kew Gardens,2021-07-17,28.1,14.9
Kew Gardens,2021-07-18,31.2,13.8
Kew Gardens,2021-07-19,30.5,15.9
Kew Gardens,2021-07-20,31.8,16.2
Kew Gardens,2021-07-21,29.7,16.5
Kew Gardens,2021-07-22,28.9,15.8
Kew Gardens,2021-07-23,24.2,15.2
Kew Gardens,2021-07-24,23.1,15.8
Kew Gardens,2021-07-25,21.7,16.4
Kew Gardens,2021-07-26,25.0,16.1
Kew Gardens,2021-07-27,22.6,16.2
Kew Gardens,2021-07-28,21.3,14.6
Kew Gardens,2021-07-29,22.3,11.6
Kew Gardens,2021-07-30,18.9,14.3
Kew Gardens,2021-07-31,20.4,13.0
Kew Gardens,2021-08-01,21.8,13.9
Kew Gardens,2021-08-02,20.5,11.8
Kew Gardens,2021-08-03,23.0,10.1
Kew Gardens,2021-08-04,23.5,10.8
Kew Gardens,2021-08-05,21.4,11.2
Kew Gardens,2021-08-06,22.6,14.8
Kew Gardens,2021-08-07,20.8,12.4
Kew Gardens,2021-08-08,20.2,13.2
Kew Gardens,2021-08-09,21.9,12.3
Kew Gardens,2021-08-10,23.1,11.4
Kew Gardens,2021-08-11,24.0,11.9
Kew Gardens,2021-08-12,22.0,15.9
Kew Gardens,2021-08-13,22.2,13.3
Kew Gardens,2021-08-14,24.9,13.2
Kew Gardens,2021-08-15,23.4,13.1
Kew Gardens,2021-08-16,18.9,12.8
Kew Gardens,2021-08-17,18.5,9.9
Kew Gardens,2021-08-18,23.3,15.3
Kew Gardens,2021-08-19,21.2,13.9
Kew Gardens,2021-08-20,21.6,12.9
Kew Gardens,2021-08-21,21.0,14.9
Kew Gardens,2021-08-22,23.1,15.2
Kew Gardens,2021-08-23,21.4,15.8
Kew Gardens,2021-08-24,23.1,12.1
Kew Gardens,2021-08-25,22.0,13.8
Kew Gardens,2021-08-26,18.2,15.6
Kew Gardens,2021-08-27,19.6,11.7
Kew Gardens,2021-08-28,20.6,9.2
Kew Gardens,2021-08-29,19.1,8.6
Kew Gardens,2021-08-30,17.0,13.7
Kew Gardens,2021-08-31,18.9,13.9
Kew Gardens,2021-09-01,18.3,14.3
Kew Gardens,2021-09-02,19.7,15.1
Kew Gardens,2021-09-03,22.0,13.8
Kew Gardens,2021-09-04,19.3,13.5
Kew Gardens,2021-09-05,25.9,14.2
Kew Gardens,2021-09-06,28.3,12.5
Kew Gardens,2021-09-07,29.8,13.6
Kew Gardens,2021-09-08,29.7,13.6
Kew Gardens,2021-09-09,23.3,15.8
Kew Gardens,2021-09-10,21.4,16.0
Kew Gardens,2021-09-11,22.9,15.8
Kew Gardens,2021-09-12,22.0,10.7
Kew Gardens,2021-09-13,20.9,13.9
Kew Gardens,2021-09-14,20.7,15.8
Kew Gardens,2021-09-15,21.7,13.5
Kew Gardens,2021-09-16,23.7,9.7
Kew Gardens,2021-09-17,21.8,11.4
Kew Gardens,2021-09-18,24.4,11.1
Kew Gardens,2021-09-19,20.4,13.2
Kew Gardens,2021-09-20,20.4,11.5
Kew Gardens,2021-09-21,22.5,9.2
Kew Gardens,2021-09-22,22.4,8.6
Kew Gardens,2021-09-23,21.6,10.1
Kew Gardens,2021-09-24,24.0,11.7
Kew Gardens,2021-09-25,18.5,13.3
Kew Gardens,2021-09-26,23.1,11.4
Kew Gardens,2021-09-27,18.3,11.3
Kew Gardens,2021-09-28,19.2,7.5
Kew Gardens,2021-09-29,16.4,6.9
Kew Gardens,2021-09-30,16.1,4.8
Kew Gardens,2021-10-01,18.0,8.7
Kew Gardens,2021-10-02,16.8,5.1
Kew Gardens,2021-10-03,17.8,9.5
Kew Gardens,2021-10-04,17.6,8.6
Kew Gardens,2021-10-05,15.0,10.3
Kew Gardens,2021-10-06,17.7,9.1
Kew Gardens,2021-10-07,18.3,9.9
Kew Gardens,2021-10-08,17.7,13.2
Kew Gardens,2021-10-09,20.2,7.3
Kew Gardens,2021-10-10,19.2,7.4
Kew Gardens,2021-10-11,16.9,5.4
Kew Gardens,2021-10-12,16.7,5.4
Kew Gardens,2021-10-13,16.5,5.7
Kew Gardens,2021-10-14,18.5,7.9
Kew Gardens,2021-10-15,15.1,10.0
Kew Gardens,2021-10-16,17.0,6.5
Kew Gardens,2021-10-17,17.8,7.9
Kew Gardens,2021-10-18,17.0,6.1
Kew Gardens,2021-10-19,21.0,16.0
Kew Gardens,2021-10-20,18.7,11.4
Kew Gardens,2021-10-21,12.6,4.1
Kew Gardens,2021-10-22,14.4,3.0
Kew Gardens,2021-10-23,13.6,8.3
Kew Gardens,2021-10-24,15.7,10.5
Kew Gardens,2021-10-25,17.3,7.2
Kew Gardens,2021-10-26,17.6,6.2
Kew Gardens,2021-10-27,18.0,13.9
Kew Gardens,2021-10-28,15.7,9.8
Kew Gardens,2021-10-29,16.5,7.4
Kew Gardens,2021-10-30,15.8,6.4
Kew Gardens,2021-10-31,15.9,4.9
Kew Gardens,2021-11-01,14.8,4.0
Kew Gardens,2021-11-02,13.4,0.4
Kew Gardens,2021-11-03,10.1,-0.6
Kew Gardens,2021-11-04,10.4,3.8
Kew Gardens,2021-11-05,11.9,-1.4
Kew Gardens,2021-11-06,12.9,7.3
Kew Gardens,2021-11-07,12.9,4.1
Kew Gardens,2021-11-08,12.3,1.2
Kew Gardens,2021-11-09,16.4,8.5
Kew Gardens,2021-11-10,13.3,6.2
Kew Gardens,2021-11-11,16.1,7.8
Kew Gardens,2021-11-12,15.6,6.6
Kew Gardens,2021-11-13,13.0,10.7
Kew Gardens,2021-11-14,13.4,10.0
Kew Gardens,2021-11-15,11.9,9.4
Kew Gardens,2021-11-16,12.2,2.1
Kew Gardens,2021-11-17,13.1,3.5
Kew Gardens,2021-11-18,14.3,2.4
Kew Gardens,2021-11-19,12.2,9.9
Kew Gardens,2021-11-20,10.9,9.0
Kew Gardens,2021-11-21,9.3,3.9
Kew Gardens,2021-11-22,10.1,3.4
Kew Gardens,2021-11-23,11.2,-0.5
Kew Gardens,2021-11-24,7.3,0.3
Kew Gardens,2021-11-25,7.6,0.2
Kew Gardens,2021-11-26,9.4,0.2
Kew Gardens,2021-11-27,5.5,2.8
Kew Gardens,2021-11-28,4.9,-0.7
Kew Gardens,2021-11-29,3.8,-3.9
Kew Gardens,2021-11-30,12.1,2.6
Kew Gardens,2021-12-01,11.5,5.0
Kew Gardens,2021-12-02,5.7,-1.6
Kew Gardens,2021-12-03,9.7,-1.5
Kew Gardens,2021-12-04,8.2,1.8
Kew Gardens,2021-12-05,6.9,4.3
Kew Gardens,2021-12-06,7.5,1.1
Kew Gardens,2021-12-07,8.1,-0.4
Kew Gardens,2021-12-08,8.7,4.9
Kew Gardens,2021-12-09,9.0,2.6
Kew Gardens,2021-12-10,8.3,3.7
Kew Gardens,2021-12-11,10.3,-0.6
Kew Gardens,2021-12-12,14.7,10.1
Kew Gardens,2021-12-13,11.9,9.0
Kew Gardens,2021-12-14,13.3,8.2
Kew Gardens,2021-12-15,13.3,7.9
Kew Gardens,2021-12-16,11.8,9.4
Kew Gardens,2021-12-17,11.0,7.2
Kew Gardens,2021-12-18,9.1,7.9
Kew Gardens,2021-12-19,8.1,3.2
Kew Gardens,2021-12-20,7.5,5.6
Kew Gardens,2021-12-21,6.5,-0.2
Kew Gardens,2021-12-22,5.4,-3.2
Kew Gardens,2021-12-23,10.9,2.1
Kew Gardens,2021-12-24,10.3,2.9
Kew Gardens,2021-12-25,8.9,5.8
Kew Gardens,2021-12-26,9.3,5.4
Kew Gardens,2021-12-27,11.2,5.7
Kew Gardens,2021-12-28,11.8,8.0
Kew Gardens,2021-12-29,15.5,6.4
Kew Gardens,2021-12-30,14.9,12.6
Kew Gardens,2021-12-31,15.3,12.4
Kew Gardens,2022-01-01,16.1,12.3
Kew Gardens,2022-01-02,13.3,9.6
Kew Gardens,2022-01-03,10.9,8.4
Kew Gardens,2022-01-04,8.7,1.0
Kew Gardens,2022-01-05,6.7,0.2
Kew Gardens,2022-01-06,7.3,-4.5
Kew Gardens,2022-01-07,7.2,0.8
Kew Gardens,2022-01-08,10.0,-0.9
Kew Gardens,2022-01-09,8.6,0.3
Kew Gardens,2022-01-10,8.7,-0.5
Kew Gardens,2022-01-11,10.4,7.3
Kew Gardens,2022-01-12,10.3,-1.0
Kew Gardens,2022-01-13,11.0,-1.8
Kew Gardens,2022-01-14,11.0,-2.6
Kew Gardens,2022-01-15,5.2,-1.2
Kew Gardens,2022-01-16,10.8,2.0
Kew Gardens,2022-01-17,11.8,-1.7
Kew Gardens,2022-01-18,7.3,-3.1
Kew Gardens,2022-01-19,9.4,4.1
Kew Gardens,2022-01-20,6.2,-2.5
Kew Gardens,2022-01-21,4.6,-3.7
Kew Gardens,2022-01-22,6.3,-0.5
Kew Gardens,2022-01-23,6.6,4.5
Kew Gardens,2022-01-24,5.6,3.8
Kew Gardens,2022-01-25,3.8,2.0
Kew Gardens,2022-01-26,9.0,2.2
Kew Gardens,2022-01-27,13.1,1.6
Kew Gardens,2022-01-28,10.4,-1.3
Kew Gardens,2022-01-29,14.4,6.7
Kew Gardens,2022-01-30,9.2,-2.2
Kew Gardens,2022-01-31,8.9,3.5
Kew Gardens,2022-02-01,14.5,5.2
Kew Gardens,2022-02-02,12.6,6.7
Kew Gardens,2022-02-03,10.3,6.9
Kew Gardens,2022-02-04,10.3,3.3
Kew Gardens,2022-02-05,10.8,1.5
Kew Gardens,2022-02-06,12.3,7.5
Kew Gardens,2022-02-07,11.5,-0.9
Kew Gardens,2022-02-08,12.4,10.1
Kew Gardens,2022-02-09,14.6,7.4
Kew Gardens,2022-02-10,10.2,4.2
Kew Gardens,2022-02-11,10.6,-2.1
Kew Gardens,2022-02-12,8.9,-0.7
Kew Gardens,2022-02-13,10.0,6.6
Kew Gardens,2022-02-14,10.0,5.2
Kew Gardens,2022-02-15,9.7,0.7
Kew Gardens,2022-02-16,15.4,8.9
Kew Gardens,2022-02-17,13.3,8.2
Kew Gardens,2022-02-18,11.8,4.2
Kew Gardens,2022-02-19,10.6,2.2
Kew Gardens,2022-02-20,12.8,5.3
Kew Gardens,2022-02-21,11.3,4.8
Kew Gardens,2022-02-22,14.0,3.7
Kew Gardens,2022-02-23,11.0,-0.4
Kew Gardens,2022-02-24,9.3,3.5
Kew Gardens,2022-02-25,11.1,1.0
Kew Gardens,2022-02-26,11.2,-2.0
Kew Gardens,2022-02-27,11.9,1.6
Kew Gardens,2022-02-28,12.4,2.9
Kew Gardens,2022-03-01,9.7,7.5
Kew Gardens,2022-03-02,8.4,6.4
Kew Gardens,2022-03-03,13.8,4.1
Kew Gardens,2022-03-04,10.1,6.8
Kew Gardens,2022-03-05,7.6,5.4
Kew Gardens,2022-03-06,8.5,3.7
Kew Gardens,2022-03-07,8.0,3.0
Kew Gardens,2022-03-08,13.7,0.0
Kew Gardens,2022-03-09,13.1,5.8
Kew Gardens,2022-03-10,16.7,6.6
Kew Gardens,2022-03-11,12.8,8.2
Kew Gardens,2022-03-12,13.1,7.1
Kew Gardens,2022-03-13,12.3,7.3
Kew Gardens,2022-03-14,13.6,1.6
Kew Gardens,2022-03-15,16.0,3.2
Kew Gardens,2022-03-16,11.5,6.4
Kew Gardens,2022-03-17,14.5,0.2
Kew Gardens,2022-03-18,16.5,1.1
Kew Gardens,2022-03-19,14.3,7.9
Kew Gardens,2022-03-20,13.0,3.7
Kew Gardens,2022-03-21,17.1,-1.8
Kew Gardens,2022-03-22,20.4,8.4
Kew Gardens,2022-03-23,20.4,3.0
Kew Gardens,2022-03-24,19.1,0.9
Kew Gardens,2022-03-25,17.9,1.5
Kew Gardens,2022-03-26,18.5,3.9
Kew Gardens,2022-03-27,13.4,6.6
Kew Gardens,2022-03-28,15.9,2.2
Kew Gardens,2022-03-29,11.8,7.6
Kew Gardens,2022-03-30,11.4,4.4
Kew Gardens,2022-03-31,8.0,1.1
Kew Gardens,2022-04-01,8.8,1.2
Kew Gardens,2022-04-02,9.8,-2.3
Kew Gardens,2022-04-03,10.2,-3.5
Kew Gardens,2022-04-04,14.8,3.9
Kew Gardens,2022-04-05,15.0,10.4
Kew Gardens,2022-04-06,15.0,9.1
Kew Gardens,2022-04-07,13.9,6.8
Kew Gardens,2022-04-08,11.5,0.9
Kew Gardens,2022-04-09,12.7,0.2
Kew Gardens,2022-04-10,13.4,-1.0
Kew Gardens,2022-04-11,18.2,5.0
Kew Gardens,2022-04-12,19.2,9.5
Kew Gardens,2022-04-13,19.3,8.8
Kew Gardens,2022-04-14,19.6,5.1
Kew Gardens,2022-04-15,22.8,5.8
Kew Gardens,2022-04-16,19.8,6.9
Kew Gardens,2022-04-17,19.9,5.9
Kew Gardens,2022-04-18,17.2,5.1
Kew Gardens,2022-04-19,17.0,4.9
Kew Gardens,2022-04-20,18.8,7.2
Kew Gardens,2022-04-21,18.9,7.2
Kew Gardens,2022-04-22,16.6,8.4
Kew Gardens,2022-04-23,17.4,9.6
Kew Gardens,2022-04-24,18.9,8.0
Kew Gardens,2022-04-25,14.3,6.4
Kew Gardens,2022-04-26,16.0,4.0
Kew Gardens,2022-04-27,11.4,6.4
Kew Gardens,2022-04-28,14.1,5.8
Kew Gardens,2022-04-29,11.1,6.2
Kew Gardens,2022-04-30,18.1,1.9
Kew Gardens,2022-05-01,14.9,8.8
Kew Gardens,2022-05-02,17.1,7.3
Kew Gardens,2022-05-03,15.2,10.2
Kew Gardens,2022-05-04,19.0,9.7
Kew Gardens,2022-05-05,19.8,5.2
Kew Gardens,2022-05-06,22.9,7.2
Kew Gardens,2022-05-07,19.2,12.1
Kew Gardens,2022-05-08,19.4,9.8
Kew Gardens,2022-05-09,22.0,4.6
Kew Gardens,2022-05-10,20.7,13.6
Kew Gardens,2022-05-11,15.6,10.6
Kew Gardens,2022-05-12,18.3,5.6
Kew Gardens,2022-05-13,20.7,9.9
Kew Gardens,2022-05-14,23.0,5.5
Kew Gardens,2022-05-15,18.2,11.5
Kew Gardens,2022-05-16,21.7,11.2
Kew Gardens,2022-05-17,26.1,9.5
Kew Gardens,2022-05-18,22.9,9.9
Kew Gardens,2022-05-19,22.1,13.0
Kew Gardens,2022-05-20,18.3,11.1
Kew Gardens,2022-05-21,20.7,7.6
Kew Gardens,2022-05-22,23.3,7.7
Kew Gardens,2022-05-23,19.8,9.4
Kew Gardens,2022-05-24,18.7,9.3
Kew Gardens,2022-05-25,19.2,7.1
Kew Gardens,2022-05-26,19.9,9.8
Kew Gardens,2022-05-27,20.4,12.7
Kew Gardens,2022-05-28,18.4,6.8
Kew Gardens,2022-05-29,16.7,7.3
Kew Gardens,2022-05-30,15.4,4.1
Kew Gardens,2022-05-31,16.2,7.6
Kew Gardens,2022-06-01,19.0,6.1
Kew Gardens,2022-06-02,21.9,6.3
Kew Gardens,2022-06-03,23.6,10.5
Kew Gardens,2022-06-04,20.7,12.4
Kew Gardens,2022-06-05,15.6,11.4
Kew Gardens,2022-06-06,18.2,11.9
Kew Gardens,2022-06-07,21.8,8.3
Kew Gardens,2022-06-08,22.6,14.0
Kew Gardens,2022-06-09,20.4,10.4
Kew Gardens,2022-06-10,23.2,15.3
Kew Gardens,2022-06-11,23.2,11.0
Kew Gardens,2022-06-12,22.6,9.8
Kew Gardens,2022-06-13,21.2,8.8
Kew Gardens,2022-06-14,25.0,7.9
Kew Gardens,2022-06-15,28.2,8.4
Kew Gardens,2022-06-16,29.3,11.0
Kew Gardens,2022-06-17,32.4,12.9
Kew Gardens,2022-06-18,24.5,13.5
Kew Gardens,2022-06-19,20.1,10.0
Kew Gardens,2022-06-20,22.5,11.7
Kew Gardens,2022-06-21,26.1,8.3
Kew Gardens,2022-06-22,27.3,9.9
Kew Gardens,2022-06-23,25.6,11.0
Kew Gardens,2022-06-24,22.4,14.1
Kew Gardens,2022-06-25,21.2,11.3
Kew Gardens,2022-06-26,21.8,8.5
Kew Gardens,2022-06-27,20.8,8.8
Kew Gardens,2022-06-28,22.4,8.7
Kew Gardens,2022-06-29,21.8,14.2
Kew Gardens,2022-06-30,20.7,12.4
Kew Gardens,2022-07-01,21.9,9.8
Kew Gardens,2022-07-02,22.7,10.4
Kew Gardens,2022-07-03,23.7,10.2
Kew Gardens,2022-07-04,24.2,10.0
Kew Gardens,2022-07-05,23.8,8.2
Kew Gardens,2022-07-06,25.9,11.2
Kew Gardens,2022-07-07,26.5,17.0
Kew Gardens,2022-07-08,30.9,12.6
